"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"60","#news #insights Google's Home Max smart speaker is now available for $399 - Home Max is Google's competitor to Appl‚Ä¶ https://t.co/RcCnPYvDbb",FALSE,0,NA,2017-12-11 21:45:38,TRUE,NA,"940336798584188928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mechecso",0,FALSE,FALSE,NA,NA
"61","Google‚Äôs Home Max Wireless Speaker is Now On Sale - For proper use of this site, you need to enable javascript in y‚Ä¶ https://t.co/wZBNC1Ck32",FALSE,0,NA,2017-12-11 21:45:34,TRUE,NA,"940336785493757952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","repuestosjuanch",0,FALSE,FALSE,NA,NA
"62","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/rlGaiiiT51",FALSE,0,NA,2017-12-11 21:44:47,FALSE,NA,"940336584854925312",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","minorLG",0,FALSE,FALSE,NA,NA
"63","I liked a @YouTube video https://t.co/yKPE85Upro Ì†ΩÌ¥¥ LIVE: Apple HomePod &amp; Amazon Echo Spot Delayed!",FALSE,0,NA,2017-12-11 21:43:08,FALSE,NA,"940336173154816000",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","OfficialKeithIT",0,FALSE,FALSE,NA,NA
"64","Apple Homepod Alternatives | compact smart speakers to check out since the release of the #Homepod has been delayed‚Ä¶ https://t.co/QmWLohSnJa",FALSE,0,NA,2017-12-11 21:40:04,TRUE,NA,"940335398919770112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","heygents",0,FALSE,FALSE,NA,NA
"65","Apple and Shazam: It's not just about identifying songs https://t.co/USIvqkNGsD",FALSE,0,NA,2017-12-11 21:37:30,FALSE,NA,"940334752544034816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","old_habit_s",0,FALSE,FALSE,NA,NA
"66","@_connectedfm @imyke HomePod Leak of all upcoming Apple goodies #ConnectedYear",FALSE,0,"_connectedfm",2017-12-11 21:37:01,FALSE,"940290083147612162","940334633169723392","1409144809","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Wayner83",0,FALSE,FALSE,NA,NA
"67","Google‚Äôs Home Max Wireless Speaker is Now On Sale - For proper use of this site, you need to enable javascript in y‚Ä¶ https://t.co/d7kuLR1JlR",FALSE,0,NA,2017-12-11 21:31:16,TRUE,NA,"940333185602342912",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TasteLikeLov",0,FALSE,FALSE,NA,NA
"68","RT @appleinsider: After #Apple's #HomePod delay, @Google's $399 #HomeMax speaker goes on sale https://t.co/iZyJvVOGdl https://t.co/bSKc7Zdl‚Ä¶",FALSE,0,NA,2017-12-11 21:29:37,FALSE,NA,"940332768793448448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devinprater",6,TRUE,FALSE,NA,NA
"69","Apple and Shazam: It's not just about identifying songs - Macworld https://t.co/TtYzzOZOq7",FALSE,0,NA,2017-12-11 21:29:20,FALSE,NA,"940332696542302214",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","mysimplereader",0,FALSE,FALSE,NA,NA
"70","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/LWxHJNS9fR",FALSE,0,NA,2017-12-11 21:21:00,FALSE,NA,"940330600728215552",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","berivanttl47",0,FALSE,FALSE,NA,NA
"71","RT @appleinsider: After #Apple's #HomePod delay, @Google's $399 #HomeMax speaker goes on sale https://t.co/iZyJvVOGdl https://t.co/bSKc7Zdl‚Ä¶",FALSE,0,NA,2017-12-11 21:20:38,FALSE,NA,"940330509674061824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dwoodbridge",6,TRUE,FALSE,NA,NA
"72","Apple and Shazam: It‚Äôs not just about identifying songs https://t.co/jMKzRi63Wn via @macworld",FALSE,0,NA,2017-12-11 21:17:34,FALSE,NA,"940329735661506561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SITCHETKANDA",0,FALSE,FALSE,NA,NA
"73","Apple in 2018: Five questions we need to ask https://t.co/pcR7hJXDjt via @CNET",FALSE,0,NA,2017-12-11 21:17:18,FALSE,NA,"940329669483642880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fcgm",0,FALSE,FALSE,NA,NA
"74","Google‚Äôs Home Max Wireless Speaker is Now On Sale - For proper use of this site, you need to enable javascript in y‚Ä¶ https://t.co/6M0dtGjBtD",FALSE,0,NA,2017-12-11 21:16:10,TRUE,NA,"940329383641976832",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GuaripeteSol",0,FALSE,FALSE,NA,NA
"75","Apple and Shazam: It‚Äôs not just about identifying songs - Shazam was a true game-changer as one of the first apps t‚Ä¶ https://t.co/0hhDuZm4WD",FALSE,0,NA,2017-12-11 21:15:45,TRUE,NA,"940329281569292288",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ebstt",0,FALSE,FALSE,NA,NA
"76","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/5BrM8JTK23",FALSE,0,NA,2017-12-11 21:10:24,FALSE,NA,"940327932991438848",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","mr_chinmayparab",0,FALSE,FALSE,NA,NA
"77","Apple gonna use Shazam technology in its smart speaker!!!
#apple #shazam #speaker #HomePod",FALSE,1,NA,2017-12-11 21:09:15,FALSE,NA,"940327643446153217",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kechzack",0,FALSE,FALSE,NA,NA
"78","#Shazam is already integrated with Siri, and one can buy an identified song from iTunes instantly. I guess for this‚Ä¶ https://t.co/clPtlHYLi6",FALSE,0,NA,2017-12-11 21:07:59,TRUE,NA,"940327326369402883",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zidanism",0,FALSE,FALSE,NA,NA
